ticker,company_name,sector,industry,market_type,exchange,price,market_cap,pe_ratio,peg_ratio,pb_ratio,ps_ratio,dividend_yield,beta,profit_margin,operating_margin,roa,roe,ev_to_ebitda,debt_to_equity,current_ratio,revenue_growth_3yr,earnings_growth_3yr,shares_outstanding,avg_return_1yr,volatility_1yr,sharpe_ratio,max_drawdown,esg_score
DNDA,DNDA Energy,Consumer Cyclical,E-Commerce,Large Cap,NASDAQ,18.63,165.75094033659,48.4,,4.32,5.11,3.11,1.4045177197995449,20.43,26.91,10.02,27.13,22.96,0.13,2.0,-4.88,-4.54,8896990893,-6.3,24.58,-0.34,-72.38,59.32
QTIZ,QTIZ Group,Technology,Hardware,Large Cap,NYSE,309.77,565.04405845332,91.9,4.52,6.14,2.19,0.0,2.154498931400568,20.99,24.42,11.71,25.37,9.38,0.12,3.47,20.6,20.34,1824076116,20.49,36.3,0.51,-68.84,68.74
TWIRA,TWIRA Corp.,Technology,Cybersecurity,Large Cap,NYSE,469.17,3184.1116452229503,,,2.77,8.46,0.0,1.7477404188034449,16.71,14.78,4.17,16.77,20.02,1.02,2.96,10.44,12.55,6786690635,21.15,21.49,0.89,-51.25,76.8
TSJP,TSJP Brands,Industrial,Engineering,Large Cap,NYSE,248.93,59.21389640705,30.29,5.0,4.7,3.55,1.2,0.81,3.02,3.53,1.07,6.72,17.18,0.76,2.43,3.18,0.63,237873685,31.8,9.43,3.16,-19.05,61.76
BGJ,BGJ Pharmaceuticals,Healthcare,Healthcare Services,Large Cap,NYSE,89.84,851.04762889648,53.31,3.17,2.2,4.2,0.0,0.6619059859328487,28.38,27.92,7.75,51.63,8.08,0.32,1.88,18.51,16.84,9472925522,-8.24,10.07,-1.02,-23.07,75.53
MMGCG,MMGCG Systems,Consumer Cyclical,E-Commerce,Large Cap,NASDAQ,464.46,2989.34479592946,32.67,5.0,2.61,9.52,4.75,0.9118854320841251,4.13,6.91,1.9,4.74,12.17,0.6,1.96,8.26,5.61,6436172751,3.44,11.93,0.12,-30.5,39.4
CDM,CDM Holdings,Consumer Defensive,Household Products,Large Cap,NYSE,325.19,369.85134192737,55.84,2.26,8.66,11.38,3.86,0.7627625936872944,32.93,39.26,7.08,41.83,12.76,0.91,1.87,27.27,24.72,1137339223,6.81,12.68,0.38,-37.55,74.05
VUWQA,VUWQA Solutions,Financial Services,Wealth Management,Large Cap,NASDAQ,436.88,2919.17664391088,91.47,5.0,6.64,10.55,0.0,1.2081296355423463,22.76,28.8,6.33,44.61,20.05,2.42,1.52,17.95,16.52,6681872926,-15.8,14.94,-1.19,-39.55,66.09
VLOO,VLOO Solutions,Communication Services,Broadcasting,Large Cap,NASDAQ,37.16,214.30188710852,-23.5,-37.9,2.21,4.53,1.3,0.7878337553763544,24.3,27.8,8.76,35.8,15.23,0.31,0.97,2.55,0.62,5767004497,1.12,13.81,-0.06,-39.05,69.68
ZKHHJ,ZKHHJ Inc.,Healthcare,Medical Distribution,Large Cap,NASDAQ,59.61,300.63709838049,28.85,5.0,3.89,2.44,0.79,1.4532255075657454,34.49,37.72,15.72,38.0,13.11,1.35,3.37,3.16,3.81,5043400409,7.31,21.09,0.25,-62.3,81.21
IKLE,IKLE Group,Financial Services,Exchanges,Large Cap,NYSE,97.09,457.54049811428,70.99,2.59,5.89,4.6,0.0,1.4174863710975176,9.81,8.63,5.8,14.68,10.82,2.99,1.81,29.36,27.39,4712539892,27.65,19.69,1.3,-54.61,81.32
LJAH,LJAH Inc.,Technology,Consumer Electronics,Large Cap,NYSE,441.23,1782.1509889691001,20.44,1.46,1.53,3.64,0.0,1.997331489710915,16.24,23.88,9.49,34.18,20.35,0.48,2.8,11.48,13.97,4039052170,22.21,36.1,0.56,-81.52,85.04
VVNQL,VVNQL Inc.,Consumer Cyclical,Luxury Goods,Large Cap,NASDAQ,64.9,203.1766228778,23.14,2.69,3.8,5.46,0.0,1.8909895331273916,16.89,19.75,6.06,31.23,14.97,0.91,1.43,7.63,8.6,3130610522,5.56,20.55,0.17,-53.58,57.7
SHVJ,SHVJ Brands,Healthcare,Medical Distribution,Large Cap,NASDAQ,401.14,148.9061324246,33.22,5.0,5.95,2.47,4.33,0.7628212652467937,19.2,21.84,9.63,41.61,11.07,0.88,3.85,-2.51,0.17,371207390,9.38,14.79,0.5,-40.41,60.59
QOYZ,QOYZ Inc.,Technology,Hardware,Large Cap,NASDAQ,250.66,2046.0487721646398,19.65,3.42,3.21,1.12,0.0,1.5909948735391841,38.22,36.12,15.82,51.79,10.71,1.47,2.59,6.49,5.74,8162645704,7.27,21.7,0.24,-36.47,61.24
RBZ,RBZ Technologies,Energy,Oil & Gas E&P,Large Cap,NYSE,62.11,70.82499179207,36.59,3.64,7.38,6.23,2.25,1.38,23.52,28.19,11.52,35.45,5.59,0.55,1.86,10.66,10.06,1140315437,-17.78,22.53,-0.88,-52.02,52.07
HIIL,HIIL Group,Industrial,Engineering,Large Cap,NYSE,327.26,328.08085873102004,34.64,2.81,4.33,8.86,1.6,0.9378201395417951,9.67,16.97,5.08,21.67,18.9,1.45,1.41,14.07,12.32,1002508277,10.24,13.05,0.63,-37.13,29.79
BQGS,BQGS Holdings,Consumer Defensive,Consumer Packaged Goods,Large Cap,NYSE,239.61,2460.05287966011,47.62,,0.99,7.1,3.53,0.492814219504453,15.73,18.9,5.31,26.7,5.46,0.35,2.33,-7.8,-6.9,10266904051,-1.49,8.73,-0.4,-23.07,49.83
PSKQ,PSKQ Inc.,Financial Services,Asset Management,Large Cap,NASDAQ,337.69,3341.7949747654598,65.24,2.97,7.41,11.31,0.0,1.2740783462672556,5.68,7.96,1.18,9.26,18.35,1.29,1.53,20.94,21.97,9896043634,10.94,15.14,0.59,-26.01,68.79
WRUFV,WRUFV Group,Financial Services,Insurance,Large Cap,NASDAQ,529.66,5692.2640581201595,32.23,1.31,5.68,6.81,0.0,1.1838285152604315,13.08,17.61,4.27,18.74,14.0,1.14,2.0,24.61,24.63,10747015176,3.61,15.62,0.1,-26.64,75.34
ZHB,ZHB Pharmaceuticals,Technology,Hardware,Large Cap,NASDAQ,447.71,6204.03300425176,82.27,2.83,4.98,9.23,0.0,1.6684019585528354,39.73,40.0,21.71,49.84,14.48,0.66,3.77,27.87,29.1,13857258056,6.67,24.69,0.19,-67.38,81.66
HRIS,HRIS Solutions,Consumer Defensive,Household Products,Large Cap,NYSE,107.64,364.53233188944,,,7.88,5.91,1.2,0.6260312373192422,25.1,27.65,9.62,49.14,13.66,0.86,1.79,27.61,26.69,3386587996,14.46,11.46,1.09,-29.39,76.83
GUQ,GUQ Systems,Utilities,Independent Power Producers,Large Cap,NASDAQ,93.67,419.10450708572006,14.16,,0.99,5.68,1.95,0.9276472476764773,11.21,16.94,6.27,16.82,16.83,1.93,2.17,-1.94,-1.98,4474266116,7.79,10.65,0.54,-18.28,81.03
BOMOE,BOMOE Energy,Consumer Cyclical,E-Commerce,Large Cap,NASDAQ,97.82,536.92589048164,52.64,2.03,6.43,3.74,0.0,1.817552287201638,20.5,27.03,8.93,30.77,5.93,0.87,2.39,23.57,25.87,5488917302,4.94,22.9,0.13,-38.76,66.45
FKON,FKON Energy,Financial Services,Payment Processing,Large Cap,NYSE,210.59,55.150471867389996,37.71,,2.65,4.48,1.73,1.0,0.56,7.67,0.17,0.81,18.4,1.53,2.36,-0.66,-2.49,261885521,1.94,17.31,-0.0,-47.8,58.59
HINX,HINX Inc.,Financial Services,Consumer Finance,Large Cap,NYSE,388.72,2474.2281192772,80.1,5.0,2.53,1.68,0.0,1.0713447699779284,26.1,25.58,8.43,59.57,26.6,1.88,1.54,15.8,15.29,6365065135,7.24,19.23,0.27,-36.6,71.01
HABP,HABP Holdings,Technology,Cybersecurity,Large Cap,NYSE,535.53,3495.50921711382,,,1.75,5.95,0.71,1.5573870984268325,7.92,10.4,1.62,15.36,23.91,0.92,0.84,23.85,22.64,6527195894,-12.02,26.87,-0.52,-62.04,70.48
VYVDR,VYVDR Holdings,Industrial,Engineering,Large Cap,NASDAQ,257.47,1964.8236353111001,24.69,,2.48,2.37,2.98,0.94883337174768,16.95,17.29,7.52,32.19,17.36,0.21,1.24,0.23,-0.63,7631272130,6.95,10.83,0.46,-31.43,34.15
SCE,SCE Technologies,Consumer Defensive,Food Distribution,Large Cap,NASDAQ,330.01,1361.53071548631,31.29,,3.41,5.61,4.5,0.997079439411323,10.14,9.46,4.44,23.39,16.54,1.28,1.39,0.47,-0.89,4125725631,-18.17,16.12,-1.25,-47.5,56.03
UZMXP,UZMXP Brands,Industrial,Building Products,Large Cap,NYSE,374.47,1563.8515066802302,31.96,3.79,7.22,7.31,2.05,0.9180812723175558,10.41,16.43,5.42,15.46,23.04,1.03,1.68,7.8,8.44,4176173009,-8.17,16.01,-0.64,-33.8,33.62
MIVS,MIVS Group,Materials,Diversified Metals,Large Cap,NYSE,287.97,1424.6620812156903,12.0,1.3,3.22,7.41,0.97,0.9622449787266409,10.31,13.4,4.08,25.06,20.37,0.31,1.96,10.74,9.24,4947258677,2.71,10.21,0.07,-22.22,62.4
AYG,AYG Solutions,Energy,Oil & Gas E&P,Large Cap,NASDAQ,412.67,1643.1356042003001,87.43,3.68,9.75,1.43,3.34,1.9755296565321498,15.88,16.3,6.53,39.06,18.87,0.79,2.0,26.16,23.74,3981718090,19.86,34.85,0.51,-80.64,45.39
FVBY,FVBY Energy,Consumer Defensive,Drug Stores,Large Cap,NYSE,400.07,1080.4169438832,34.07,5.0,6.09,7.5,4.53,0.5247982496929513,20.55,26.01,10.0,45.21,10.07,0.62,1.56,1.55,0.76,2700569760,2.8,9.94,0.08,-27.18,59.77
PXYZ,PXYZ Inc.,Energy,Energy Equipment,Large Cap,NYSE,295.74,908.35849796472,34.8,,4.24,1.14,1.51,0.9626722503708145,10.81,18.59,5.56,12.58,23.49,0.85,1.82,-3.75,-5.2,3071476628,20.54,18.52,1.0,-48.55,22.99
OIYPL,OIYPL Solutions,Communication Services,Advertising,Large Cap,NASDAQ,382.85,2081.86484065625,20.99,1.99,3.32,9.43,0.0,1.3870635888813816,25.14,30.99,8.7,53.91,25.86,0.53,1.65,11.07,10.55,5437808125,10.21,20.46,0.4,-42.37,70.5
DVCJN,DVCJN Solutions,Healthcare,Biotechnology,Large Cap,NASDAQ,377.26,2390.2348443285,-36.8,,4.23,6.29,3.11,1.154052794380977,6.11,7.95,3.1,9.31,9.68,0.17,1.43,-2.4,-2.04,6335775975,4.89,13.92,0.21,-40.89,81.02
RVRGC,RVRGC Corp.,Consumer Cyclical,Apparel,Large Cap,NYSE,510.83,2378.3368506893103,34.22,2.07,5.65,3.36,0.0,1.1723345921060218,15.03,14.23,6.64,33.18,22.37,0.82,1.55,15.44,16.54,4655828457,-9.09,20.79,-0.53,-52.74,39.68
UPPVV,UPPVV Holdings,Communication Services,Entertainment,Large Cap,NYSE,341.38,1095.6907081328,22.79,3.67,4.65,8.95,1.05,0.6828050604843039,16.82,14.94,6.56,22.09,6.46,0.19,1.97,6.0,6.21,3209592560,24.32,12.16,1.84,-27.43,66.44
ZNYV,ZNYV Corp.,Technology,Software,Large Cap,NYSE,387.38,368.38898061168,,,10.54,8.83,1.06,1.3076259054198096,14.16,12.02,8.05,23.57,18.41,0.65,2.3,32.92,34.78,950975736,5.83,22.96,0.17,-68.86,75.92
OHOQP,OHOQP Energy,Technology,Consumer Electronics,Large Cap,NYSE,630.21,9357.981518393552,24.18,,1.74,6.93,2.51,0.8770004611674989,59.83,58.13,32.86,83.73,20.13,0.94,1.64,-11.15,-9.28,14848989255,16.17,13.0,1.09,-20.24,96.48
VMGW,VMGW Systems,Industrial,Transportation,Large Cap,NASDAQ,226.87,1243.34820822394,38.83,3.07,1.32,10.57,0.79,0.7439314327221249,8.12,11.9,3.0,13.83,8.27,0.68,1.35,14.4,12.64,5480443462,30.36,8.54,3.32,-24.23,74.95
TDDK,TDDK Holdings,Technology,Software,Large Cap,NASDAQ,832.14,6248.5478060778,30.27,2.44,2.77,4.39,0.0,1.7855861101580353,15.76,20.51,6.23,37.97,23.7,0.64,1.95,13.06,12.43,7509010270,18.01,33.78,0.47,-66.77,68.27
HDW,HDW Holdings,Financial Services,Investment Banking,Large Cap,NASDAQ,75.27,228.28358145059997,27.9,,2.41,3.85,3.77,0.8316521862716807,20.63,26.85,5.34,45.82,14.76,1.77,1.24,-6.98,-5.59,3032862780,-15.99,12.22,-1.47,-33.67,67.1
VOM,VOM Energy,Consumer Cyclical,Retail,Large Cap,NYSE,81.46,231.68754413457998,13.37,3.45,2.07,7.26,0.0,1.0328994819059085,9.16,14.45,3.64,22.54,12.46,0.82,1.53,2.05,3.87,2844187873,-11.65,19.81,-0.69,-44.77,70.76
LON,LON Energy,Industrial,Electrical Equipment,Large Cap,NYSE,318.11,2480.3030223280402,34.48,5.0,1.71,1.96,2.56,0.8849714563878187,12.69,14.93,6.32,18.28,11.67,1.41,1.63,-0.27,0.32,7796997964,19.95,10.85,1.65,-28.46,38.38
BXFR,BXFR Holdings,Consumer Cyclical,Apparel,Large Cap,NYSE,95.67,64.97564370183,48.35,,4.12,6.86,3.43,2.29,21.4,23.54,10.33,27.69,23.89,0.93,2.09,-5.18,-3.71,679164249,9.24,39.39,0.18,-69.12,36.92
VXHD,VXHD Corp.,Technology,IT Services,Large Cap,NYSE,241.48,1706.900226933,98.89,3.26,6.63,9.88,0.0,0.8699392379778993,30.53,31.63,16.8,60.15,21.53,0.6,1.5,32.16,30.35,7068495225,2.37,10.68,0.03,-16.82,73.44
MZUR,MZUR Systems,Technology,Consumer Electronics,Large Cap,NASDAQ,91.46,367.27781284404,19.12,4.24,5.51,8.91,3.54,1.7147262389769184,22.48,29.13,5.92,32.62,22.79,0.87,3.47,4.98,4.51,4015720674,11.04,23.45,0.39,-48.26,93.94
NRD,NRD Systems,Technology,Cloud Computing,Large Cap,NASDAQ,416.5,3012.9693820625,71.3,1.85,3.78,12.59,0.71,2.0142656229132645,47.84,53.95,22.86,101.04,9.54,1.31,1.91,38.54,38.48,7234020125,15.22,33.5,0.39,-81.76,64.4
OXGY,OXGY Solutions,Technology,Cybersecurity,Large Cap,NYSE,109.87,181.34342818841,57.26,2.07,3.87,7.87,0.0,1.627684957322689,17.72,16.09,9.38,29.93,25.57,1.28,2.16,24.93,27.7,1650527243,15.68,18.97,0.72,-53.24,86.67
LFSE,LFSE Technologies,Healthcare,Healthcare Services,Large Cap,NYSE,299.32,1163.25780656736,87.59,2.59,6.67,8.37,0.0,1.6180268444445212,37.0,44.64,14.43,70.54,11.34,1.14,3.21,31.73,33.83,3886335048,10.09,17.44,0.46,-52.05,68.68
MZX,MZX Corp.,Consumer Defensive,Personal Products,Large Cap,NASDAQ,227.62,741.9599783554,21.46,2.04,6.5,3.75,2.94,0.5485476744661102,23.55,27.59,10.1,24.85,9.08,0.2,1.61,7.71,10.54,3259643170,0.63,10.19,-0.13,-27.35,59.9
SJGKO,SJGKO Solutions,Technology,Enterprise Software,Large Cap,NYSE,705.35,1188.52706329495,40.29,5.0,7.38,8.79,4.7,1.9251052141974025,4.76,4.76,1.42,8.09,18.38,0.59,1.23,2.01,1.27,1685017457,2.87,36.8,0.02,-73.54,56.91
MYT,MYT Solutions,Technology,Internet,Large Cap,NYSE,535.34,5782.02867188102,89.95,2.72,8.66,12.19,1.85,1.5889833917516867,28.03,28.43,14.87,36.71,27.01,0.64,2.89,33.6,33.12,10800666253,16.74,30.9,0.48,-90.76,83.84
DXRX,DXRX Solutions,Healthcare,Medical Devices,Large Cap,NASDAQ,359.66,2726.34433522822,30.52,1.41,1.52,8.59,0.0,0.9280606097240276,3.35,2.47,0.98,5.26,17.19,1.41,2.21,24.1,21.59,7580337917,10.02,11.05,0.73,-24.89,80.55
RSEB,RSEB Energy,Technology,Software,Large Cap,NASDAQ,103.37,808.14196937951,,,8.26,3.76,0.0,1.8850789639019518,8.22,12.53,2.1,13.29,24.22,0.89,1.47,28.6,26.34,7817954623,18.73,27.78,0.6,-64.25,77.41
HWU,HWU Corp.,Financial Services,Exchanges,Large Cap,NYSE,280.19,1810.6150592984,87.01,4.48,6.82,2.51,0.0,0.7724706691177725,26.51,30.0,9.97,28.27,10.27,1.97,2.13,21.42,19.44,6462097360,26.36,10.79,2.26,-18.15,64.28
UUV,UUV Solutions,Energy,Alternative Energy,Large Cap,NYSE,165.34,340.49855783496,66.35,3.86,8.27,8.77,2.93,1.4273939048270796,16.25,13.65,7.95,36.63,11.96,0.21,0.81,18.64,17.18,2059384044,24.03,24.1,0.91,-62.06,58.21
WRZJZ,WRZJZ Holdings,Consumer Defensive,Food & Beverage,Large Cap,NASDAQ,302.81,1912.2808079971699,,,3.9,8.95,1.2,0.6030037208643946,18.77,22.45,11.24,34.17,8.09,0.98,1.31,5.87,7.74,6315117757,6.93,10.91,0.45,-17.41,81.37
WAN,WAN Group,Materials,Chemicals,Large Cap,NASDAQ,373.33,2634.6739313289095,21.02,1.72,6.52,9.88,0.0,0.5781365992953246,15.5,20.74,6.82,23.17,10.14,0.4,2.48,11.08,12.21,7057225327,-9.51,8.92,-1.29,-24.72,77.31
IPNKB,IPNKB Inc.,Consumer Cyclical,Luxury Goods,Large Cap,NASDAQ,151.73,438.10868799675,-47.13,-18.56,2.03,1.05,4.36,1.920651757466492,19.94,18.68,8.6,31.89,7.85,0.38,0.87,0.66,2.54,2887422975,-6.59,29.01,-0.3,-69.66,68.44
ONXF,ONXF Brands,Consumer Cyclical,Entertainment,Large Cap,NASDAQ,168.51,1087.9909260151499,96.61,5.0,8.67,6.43,1.95,1.0359013984020138,7.19,11.64,3.01,12.82,22.5,1.09,1.22,17.84,17.06,6456536265,24.86,14.34,1.59,-34.65,42.44
HENR,HENR Group,Real Estate,Retail REITs,Large Cap,NYSE,289.66,210.49734683754002,23.23,5.0,6.41,4.45,2.52,0.49060887463816266,5.44,8.57,3.02,12.69,15.4,1.26,1.2,2.65,3.8,726704919,16.49,6.58,2.2,-15.24,44.82
OKVYS,OKVYS Inc.,Industrial,Engineering,Large Cap,NYSE,274.96,1889.97047518664,17.05,,2.15,8.77,4.72,0.8329147042108268,24.71,28.14,6.65,41.9,16.05,0.54,1.01,-5.81,-3.05,6873619709,6.05,11.95,0.34,-35.23,50.07
QHKO,QHKO Corp.,Technology,Cloud Computing,Large Cap,NYSE,448.31,1179.4603391188,31.5,0.98,6.38,6.35,0.0,1.1877919315849137,41.51,44.11,23.93,91.79,22.65,1.44,2.24,34.47,32.06,2630903480,5.03,17.4,0.17,-30.35,70.48
INHZT,INHZT Technologies,Technology,IT Services,Large Cap,NYSE,367.58,5628.684208715899,20.29,,4.0,1.05,1.45,1.328574482331728,23.06,27.48,5.66,46.32,10.87,0.86,2.61,-2.86,-5.53,15312814105,-18.59,24.62,-0.84,-43.57,82.11
QERNP,QERNP Energy,Consumer Defensive,Agricultural Products,Large Cap,NYSE,320.34,1338.0528249935999,30.09,1.99,7.15,8.22,3.26,0.8979008143839028,21.71,22.3,4.52,23.95,12.41,1.33,1.18,12.4,15.14,4176977040,-1.15,12.31,-0.26,-28.37,47.21
HMOEI,HMOEI Technologies,Materials,Steel,Large Cap,NASDAQ,144.63,745.19687320551,11.61,0.8,7.27,11.34,0.0,1.0319805605602324,9.33,8.93,3.41,11.17,13.69,0.56,0.96,13.79,14.53,5152436377,24.47,17.43,1.29,-35.35,31.73
WIAGN,WIAGN Energy,Financial Services,Insurance,Large Cap,NYSE,306.81,3252.51416581686,22.71,4.32,5.55,3.34,3.53,0.9254875943284439,1.0,6.84,0.2,1.24,8.94,2.23,0.87,7.36,5.26,10601069606,20.83,12.27,1.53,-24.36,49.29
VITN,VITN Holdings,Healthcare,Managed Healthcare,Large Cap,NYSE,397.04,2343.93184851448,78.2,3.28,4.3,11.49,0.0,1.3449161941512924,17.62,18.03,5.61,28.03,10.19,0.55,2.37,23.96,23.86,5903515637,33.4,26.08,1.2,-62.47,74.05
NJCGC,NJCGC Holdings,Financial Services,Insurance,Large Cap,NYSE,257.67,1248.98254662384,37.05,3.0,4.41,2.4,1.4,1.113479078951738,24.77,26.51,10.3,53.07,18.48,1.31,1.81,11.23,12.34,4847217552,6.43,16.66,0.27,-38.24,55.11
YHT,YHT Group,Consumer Cyclical,Automotive,Large Cap,NASDAQ,476.49,3886.74513780735,38.15,5.0,1.81,2.87,3.81,1.756780876197013,23.67,23.4,6.89,33.95,6.39,0.54,2.0,5.09,4.25,8157034015,-11.84,21.7,-0.64,-34.71,53.77
XBZ,XBZ Pharmaceuticals,Utilities,Water Utilities,Large Cap,NYSE,93.85,424.02452636525,26.88,5.0,5.18,1.74,3.12,0.8784902720402231,19.33,22.21,9.51,28.96,21.87,1.78,0.93,2.74,0.92,4518108965,4.15,14.46,0.15,-42.07,71.77
OGVPW,OGVPW Technologies,Industrial,Engineering,Large Cap,NYSE,412.49,1542.8754774513602,70.97,2.99,5.1,11.66,0.0,0.8455340112557614,14.93,15.82,3.95,33.77,27.6,1.13,1.67,25.62,23.77,3740394864,-1.58,13.65,-0.26,-38.23,46.32
KWX,KWX Systems,Technology,Internet,Large Cap,NASDAQ,430.9,2865.3566814272,12.78,2.02,3.99,4.01,0.0,2.052187027215131,30.66,37.17,10.78,72.4,23.36,1.45,3.41,6.6,6.32,6649702208,18.27,29.02,0.56,-67.98,77.58
WCN,WCN Inc.,Utilities,Water Utilities,Large Cap,NASDAQ,22.6,123.05341731240001,32.7,5.0,7.47,8.6,1.9,0.574646359099941,8.53,8.93,3.06,19.38,25.31,1.87,2.01,0.54,3.06,5444841474,-1.56,6.76,-0.53,-11.36,59.26
EPAGW,EPAGW Brands,Healthcare,Medical Distribution,Large Cap,NASDAQ,447.63,4023.1171118014504,33.71,,2.82,3.38,3.5,1.025061796419196,15.66,22.75,3.57,37.0,16.74,1.02,3.87,-3.43,-2.01,8987594915,6.9,18.43,0.27,-55.22,67.5
EHIX,EHIX Pharmaceuticals,Financial Services,Insurance,Large Cap,NASDAQ,310.62,84.70564565502,32.84,3.7,1.27,3.97,0.0,1.61,13.7,11.65,7.01,18.88,17.17,2.38,1.44,9.08,8.87,272698621,1.96,25.4,-0.0,-40.03,61.7
JVOKH,JVOKH Corp.,Healthcare,Biotechnology,Large Cap,NYSE,462.79,4869.6740931438,,,5.84,7.87,0.0,1.2826128963621946,-40.94,-58.88,-22.42,-48.41,16.38,0.33,1.59,21.71,20.48,10522427220,13.05,18.31,0.6,-42.99,89.11
QET,QET Energy,Consumer Cyclical,Homebuilding,Large Cap,NYSE,105.47,655.83669120515,44.32,,3.81,8.89,3.82,1.9270215671890443,16.77,20.92,7.14,27.58,18.42,0.34,2.34,-1.6,-3.66,6218229745,8.29,21.36,0.29,-48.37,67.22
OKSO,OKSO Brands,Consumer Cyclical,Apparel,Large Cap,NYSE,317.69,2885.28305084908,47.32,5.0,5.66,9.73,3.78,1.824126708817786,28.18,30.87,5.7,68.91,10.54,0.9,1.16,0.5,1.81,9082070732,-1.29,24.63,-0.13,-38.36,43.62
EJIPH,EJIPH Inc.,Consumer Cyclical,Entertainment,Large Cap,NASDAQ,461.71,1675.3276222495201,38.26,5.0,2.5,2.77,4.51,1.055237001097412,13.83,17.46,7.7,22.42,9.08,0.11,1.98,2.86,4.59,3628527912,-11.04,12.32,-1.06,-30.45,64.58
LVDC,LVDC Energy,Industrial,Machinery,Large Cap,NASDAQ,272.25,1219.49328087675,59.49,3.99,3.06,7.88,0.0,0.7336008670981471,6.91,4.65,2.7,9.91,6.58,1.31,1.39,13.85,14.9,4479314163,18.57,10.48,1.58,-27.91,37.3
UHXUP,UHXUP Solutions,Technology,Internet,Large Cap,NYSE,75.77,1098.4157411737099,59.28,1.77,4.46,2.81,1.96,2.0364603688896477,17.6,20.28,4.7,17.92,20.81,0.26,1.67,34.62,33.45,14496710323,1.16,29.36,-0.03,-72.56,79.94
WZA,WZA Energy,Technology,Semiconductors,Large Cap,NYSE,126.97,1671.0053787616598,,,6.87,7.63,2.83,1.759579438540593,20.3,24.93,8.92,35.55,9.71,1.3,2.72,-2.66,-2.2,13160631478,0.55,22.21,-0.07,-49.61,72.44
ESO,ESO Corp.,Technology,IT Services,Large Cap,NASDAQ,145.05,154.57481428155,15.45,1.16,7.57,4.2,0.0,1.165820879314706,23.12,25.32,6.56,53.93,15.35,0.15,1.74,13.9,13.33,1065665731,-1.23,15.37,-0.21,-42.12,64.75
RYZLE,RYZLE Group,Consumer Defensive,Food Distribution,Large Cap,NYSE,256.1,784.5972459299,31.18,4.31,6.16,3.31,4.25,1.018147452139121,12.67,17.05,2.55,17.32,21.98,1.49,0.81,9.45,7.23,3063636259,6.53,17.05,0.27,-44.34,54.65
NULX,NULX Group,Industrial,Aerospace & Defense,Large Cap,NYSE,217.23,891.72979777986,21.98,1.95,1.44,4.38,1.13,1.1034135663869427,9.62,14.16,2.24,11.48,12.32,0.25,1.27,10.53,11.29,4105002982,-7.52,19.24,-0.49,-32.64,46.13
PSI,PSI Energy,Healthcare,Healthcare Services,Large Cap,NYSE,512.32,228.65518528416004,-19.26,,1.73,3.45,2.95,0.9108666840740158,31.22,37.23,14.49,45.05,14.09,1.07,2.66,-5.89,-3.62,446313213,9.2,16.49,0.44,-26.01,52.99
TIE,TIE Technologies,Consumer Cyclical,E-Commerce,Large Cap,NYSE,81.15,779.8609888695,85.84,5.0,8.33,9.67,0.0,1.0596154512637022,34.33,36.19,12.38,45.4,17.9,0.46,1.61,11.47,13.31,9610116930,12.11,17.55,0.58,-29.6,64.21
NEHP,NEHP Group,Financial Services,Consumer Finance,Large Cap,NASDAQ,327.53,831.54211604996,96.0,4.78,8.45,10.4,0.0,0.9520874738997142,10.32,13.7,6.15,15.15,20.86,2.74,1.11,21.06,20.08,2538827332,3.26,10.94,0.12,-19.88,67.02
ZUH,ZUH Holdings,Consumer Defensive,Personal Products,Large Cap,NASDAQ,344.66,1145.60177406106,27.84,5.0,7.12,5.22,4.14,1.0644599612080619,21.05,26.1,7.46,38.83,10.94,0.66,2.37,0.06,0.13,3323860541,1.8,19.76,-0.01,-50.52,85.97
KSOOD,KSOOD Group,Consumer Defensive,Drug Stores,Large Cap,NYSE,461.11,1266.71846450344,14.35,1.33,1.52,9.39,3.61,1.0131885853956877,17.73,21.52,4.97,24.11,20.97,0.95,2.44,10.53,10.78,2747106904,25.75,14.46,1.64,-36.14,64.45
SLNJ,SLNJ Solutions,Industrial,Waste Management,Large Cap,NYSE,429.65,325.14838433545003,-31.18,,6.79,1.64,1.83,0.7564350760092344,9.0,15.79,4.03,16.79,5.99,1.2,2.25,-5.43,-8.18,756775013,-1.1,8.15,-0.38,-15.76,37.8
AWEV,AWEV Pharmaceuticals,Consumer Cyclical,Entertainment,Large Cap,NASDAQ,390.35,2593.62876423485,30.88,1.5,4.97,10.4,1.96,1.2728530788349208,25.42,26.43,14.07,39.8,27.24,1.28,1.68,20.22,20.61,6644367271,-4.07,15.66,-0.39,-35.48,36.59
WFJL,WFJL Technologies,Consumer Cyclical,Entertainment,Mid Cap,NASDAQ,166.16,40.472804168,82.72,4.41,7.26,5.26,0.0,1.29,3.45,7.94,1.53,8.14,15.04,1.01,2.22,19.08,18.74,243577300,7.58,17.75,0.31,-49.1,59.23
FOHGF,FOHGF Solutions,Healthcare,Healthcare Services,Large Cap,NASDAQ,208.79,78.8987218966,75.56,3.11,2.32,8.92,0.0,1.25,27.22,26.9,16.01,58.55,7.84,0.11,2.71,24.76,24.33,377885540,9.57,15.99,0.47,-46.36,78.96
CYACE,CYACE Solutions,Real Estate,Office REITs,Large Cap,NASDAQ,341.66,81.700028322,16.04,1.15,5.08,5.45,4.63,0.69,0.1,4.52,0.04,0.23,6.3,1.69,1.49,15.94,13.91,239126700,-2.06,11.13,-0.36,-18.75,65.54
